Unnamed: 0,bmi,gender,name,width,length,height,weight
416,44.3320408163,Male,img_416.bmp,127,125,156,107.886454530548
417,36.4412244898,Male,img_417.bmp,68,65,154,86.4240080000097
418,47.1381153932,Female,img_418.bmp,356,277,161,122.186708910714
419,40.873914012,Female,img_419.bmp,264,255,160,104.63721987072
420,28.5885736957,Male,img_420.bmp,49,46,153,66.9229921642641
421,24.4048799841,Male,img_421.bmp,63,62,154,57.8786133702916
422,37.9304199219,Female,img_422.bmp,85,80,154,89.955783886778
423,19.9091796875,Female,img_423.bmp,82,79,154,47.216610546875
424,38.0953947368,Male,img_424.bmp,39,37,153,89.1775095393751
425,27.9934210526,Male,img_425.bmp,46,43,153,65.5297993420313
426,28.9519526627,Male,img_426.bmp,507,463,167,80.744100781004
427,25.7905325444,Male,img_427.bmp,363,341,163,68.5228659172164
428,33.961352657,Male,img_428.bmp,148,134,156,82.6483478260752
429,26.5784499055,Male,img_429.bmp,150,142,156,64.6813156900248
430,29.2611862643,Female,img_430.bmp,33,31,153,68.4975109260999
431,22.3130331283,Male,img_431.bmp,241,229,159,56.4095790516552
432,44.7040863177,Female,img_432.bmp,53,49,153,104.647795661104
433,37.6030762167,Female,img_433.bmp,65,67,154,89.1794555555257
434,61.7023533951,Male,img_434.bmp,280,289,161,159.938670235439
435,35.665316358,Male,img_435.bmp,358,344,163,94.7591790315702
436,34.109010712,Male,img_436.bmp,616,559,170,98.57504095768
437,30.1222432262,Male,img_437.bmp,870,856,180,97.596068052888
438,31.0011259148,Male,img_438.bmp,71,66,154,73.5222702195397
439,27.835053481,Male,img_439.bmp,82,74,154,66.0136128355396
440,54.8714416896,Female,img_440.bmp,77,70,154,130.133111111055
441,32.277318641,Female,img_441.bmp,71,65,154,76.5488888889956
442,35.9892102847,Female,img_442.bmp,89,83,154,85.3520111111945
443,20.9802571166,Female,img_443.bmp,86,85,154,49.7567777777286
444,50.1708477509,Female,img_444.bmp,63,58,153,117.444937500082
445,25.8455882353,Female,img_445.bmp,63,61,154,61.2953970588375
446,26.4967268399,Male,img_446.bmp,218,198,158,66.1464288831264
447,25.5592105263,Male,img_447.bmp,81,65,154,60.6162236841731
448,33.7153061224,Male,img_448.bmp,62,52,153,78.9241601019262
449,30.8459183673,Male,img_449.bmp,81,72,154,73.1541799998887
450,32.2309688581,Male,img_450.bmp,111,94,155,77.4349026815852
451,24.7813581315,Male,img_451.bmp,87,94,155,59.5372129109287
452,36.4878892734,Female,img_452.bmp,114,101,155,87.6621539793435
453,30.4065743945,Female,img_453.bmp,95,93,155,73.0517949827862
454,30.6634527089,Male,img_454.bmp,117,115,155,73.6689451331322
455,24.2079889807,Male,img_455.bmp,102,100,155,58.1596935261318
456,29.0495867769,Female,img_456.bmp,139,148,156,70.6950743802639
457,28.2426538108,Female,img_457.bmp,128,122,156,68.7313223139629
458,32.277318641,Female,img_458.bmp,325,315,162,84.7085950414404
459,25.1763085399,Female,img_459.bmp,338,370,164,67.714199448915
460,38.4899821464,Male,img_460.bmp,140,128,156,93.6692205514791
461,35.2824836342,Male,img_461.bmp,146,131,156,85.8634521721891
462,27.4058810425,Female,img_462.bmp,249,272,161,71.0387842502643
463,25.3700155937,Female,img_463.bmp,245,266,160,64.947239919872
464,26.9552662722,Female,img_464.bmp,165,166,157,66.4420358343458
465,23.6274556213,Female,img_465.bmp,172,165,157,58.2393153609424
466,36.2586788336,Male,img_466.bmp,67,64,154,85.9910827217658
467,22.3130331283,Male,img_467.bmp,58,61,154,52.9175893670763
468,37.2926311728,Male,img_468.bmp,73,67,154,88.4432040894125
469,25.0877700617,Male,img_469.bmp,48,47,153,58.7279609374335
470,40.4116512346,Male,img_470.bmp,70,71,154,95.8402720679774
471,26.5794753086,Male,img_471.bmp,46,51,153,62.2198937499017
472,42.4924444444,Male,img_472.bmp,139,127,156,103.409612799892
473,29.9946666667,Male,img_473.bmp,95,87,154,71.1353514667457
474,38.3063265306,Male,img_474.bmp,123,114,155,92.0309494897665
475,34.1457142857,Male,img_475.bmp,105,92,155,82.0350785713942
476,25.4924945185,Male,img_476.bmp,147,149,156,62.0385346602216
477,23.1210996795,Male,img_477.bmp,203,209,158,57.7195132399038
478,36.6399221453,Female,img_478.bmp,552,573,171,107.138796345072
479,27.2575231481,Male,img_479.bmp,63,62,154,64.643941898034
480,35.9797659195,Male,img_480.bmp,99,92,155,86.4413876215987
481,26.775639754,Male,img_481.bmp,67,66,154,63.5011072405864
482,51.6911764706,Male,img_482.bmp,82,83,154,122.590794117675
483,33.4472318339,Male,img_483.bmp,33,32,153,78.2966249999765
484,32.4933544932,Male,img_484.bmp,174,170,157,80.0928694902887
485,21.476294386,Male,img_485.bmp,155,146,156,52.2647100177696
486,37.7855415211,Female,img_486.bmp,347,304,162,99.1643751679748
487,24.5606019887,Female,img_487.bmp,326,338,163,65.255063423777
488,29.6747919144,Female,img_488.bmp,90,88,154,70.376736504191
489,22.7785374554,Female,img_489.bmp,91,84,154,54.0215794292266
490,36.7434666667,Male,img_490.bmp,131,118,155,88.2761786667468
491,26.2453333333,Male,img_491.bmp,126,125,156,63.8706431999189
492,34.4043268221,Male,img_492.bmp,143,119,155,82.6563951900953
493,28.940978786,Male,img_493.bmp,104,98,155,69.530701533365
494,38.9473684211,Male,img_494.bmp,85,89,154,92.3675789474808
495,27.9934210526,Male,img_495.bmp,88,100,155,67.2541940788715
496,33.7153061224,Male,img_496.bmp,155,151,157,83.1048580611038
497,29.9851020408,Male,img_497.bmp,148,158,157,73.9102780203679
498,50.9891975309,Male,img_498.bmp,106,94,155,122.501547067987
499,37.2926311728,Male,img_499.bmp,50,54,153,87.2983203124075
500,28.0550304558,Male,img_500.bmp,233,230,159,70.925922495308
501,23.6252888049,Male,img_501.bmp,350,379,164,63.542576769659
502,38.0716127752,Male,img_502.bmp,127,114,155,91.467049692418
503,26.4967268399,Male,img_503.bmp,145,159,157,65.3117819876695
504,45.1537629758,Female,img_504.bmp,534,489,168,127.441980622898
505,31.1667387543,Male,img_505.bmp,298,307,162,81.7939891867849
506,44.0731095679,Male,img_506.bmp,91,88,154,104.523786651232
507,27.7999614198,Male,img_507.bmp,92,89,154,65.9303885031977
508,38.8380485632,Female,img_508.bmp,148,140,156,94.5162749834035
509,24.4303853865,Female,img_509.bmp,145,122,156,59.4537858765864
510,29.5316110061,Male,img_510.bmp,164,160,157,72.7924679689359
511,25.8401596303,Male,img_511.bmp,178,156,157,63.6934094727265
512,32.1394675926,Male,img_512.bmp,176,171,157,79.2205736689997
513,23.7316743827,Male,img_513.bmp,111,117,155,57.0153477044368
514,24.36357908,Male,img_514.bmp,76,78,154,57.780664146128
515,22.8869985297,Male,img_515.bmp,84,89,154,54.2788057130365
516,23.7316743827,Male,img_516.bmp,251,252,160,60.753086419712
517,21.6307692308,Male,img_517.bmp,120,121,156,52.6406400000749
518,37.5852082869,Male,img_518.bmp,179,178,157,92.6437799063798
519,25.0568055246,Male,img_519.bmp,163,167,157,61.7625199375865
520,34.4531075963,Male,img_520.bmp,75,76,154,81.7089899753851
521,24.4303853865,Male,img_521.bmp,113,105,155,58.6940008910663
522,39.8326124567,Male,img_522.bmp,410,414,165,108.444287413366
523,31.6228373702,Male,img_523.bmp,590,612,172,93.5530020759997
524,35.8673469388,Male,img_524.bmp,248,256,160,91.820408163328
525,24.3897959184,Male,img_525.bmp,222,227,159,61.6598430613071
526,32.979921186,Male,img_526.bmp,132,118,155,79.234260649365
527,26.3839369488,Male,img_527.bmp,99,93,155,63.387408519492
528,40.6828703704,Male,img_528.bmp,197,202,158,101.560717592667
529,22.2399691358,Male,img_529.bmp,247,253,160,56.934320987648
530,36.6059171598,Female,img_530.bmp,645,579,171,107.039362366971
531,31.4478106509,Female,img_531.bmp,608,586,171,91.9565431242967
532,38.4899821464,Male,img_532.bmp,141,128,156,93.6692205514791
533,34.1668319778,Male,img_533.bmp,133,127,156,83.1484023011741
534,36.7723076923,Female,img_534.bmp,187,175,157,90.6400612307503
535,30.1166863905,Female,img_535.bmp,169,163,157,74.2346202839435
536,44.7040863177,Female,img_536.bmp,53,49,153,104.647795661104
537,36.4733700643,Female,img_537.bmp,55,55,153,85.3805119835199
538,42.9525887721,Female,img_538.bmp,151,123,156,104.529420035783
539,39.6056338028,Female,img_539.bmp,126,128,156,96.3842704224941
540,39.4540816327,Male,img_540.bmp,274,242,160,101.002448979712
541,25.8244897959,Male,img_541.bmp,159,159,157,63.6547848979139
542,30.1689189189,Male,img_542.bmp,112,105,155,72.4808277026573
543,24.3918918919,Male,img_543.bmp,102,98,155,58.6015202702897
544,57.387755102,Male,img_544.bmp,110,103,155,137.874081632555
545,53.0836734694,Male,img_545.bmp,93,98,155,127.533525510234
546,38.3682334596,Male,img_546.bmp,184,184,158,95.7824580085454
547,27.4058810425,Male,img_547.bmp,196,199,158,68.416041434497
548,31.2814201183,Female,img_548.bmp,177,178,157,77.1055724495977
549,22.1299408284,Female,img_549.bmp,173,197,158,55.2451842840178
550,39.7972972973,Male,img_550.bmp,107,100,155,95.6130067567633
551,35.9459459459,Male,img_551.bmp,102,101,155,86.3601351350247
552,37.2348740329,Male,img_552.bmp,74,77,154,88.3062272564257
553,29.285855981,Male,img_553.bmp,116,115,155,70.3592689943525
554,51.5810650888,Female,img_554.bmp,234,240,160,132.047526627328
555,31.6142011834,Female,img_555.bmp,214,239,159,79.9238620117535
556,37.4933333333,Male,img_556.bmp,195,205,158,93.5983573332501
557,28.7448888889,Male,img_557.bmp,202,217,159,72.6699536000281
558,24.6200554296,Female,img_558.bmp,193,185,158,61.4615063744534
559,22.1403376165,Female,img_559.bmp,160,162,157,54.5737181909109
560,40.3466483012,Female,img_560.bmp,439,383,164,108.516345270908
561,33.891184573,Female,img_561.bmp,449,474,167,94.5191246556397
562,34.6948770876,Male,img_562.bmp,302,359,163,92.1808189340444
563,27.0435353725,Male,img_563.bmp,313,360,164,72.736292737876
564,32.8618421053,Male,img_564.bmp,100,97,155,78.9505756579832
565,30.3059210526,Male,img_565.bmp,101,94,155,72.8099753288715
566,34.9675605536,Female,img_566.bmp,102,108,155,84.009564230024
567,25.0854238754,Female,img_567.bmp,94,103,155,60.2677308606485
568,24.6767346939,Male,img_568.bmp,42,44,153,57.7657682449505
569,20.8030612245,Male,img_569.bmp,51,53,153,48.697886020432
570,32.7676996725,Female,img_570.bmp,431,421,166,90.294673217541
571,28.3396321492,Female,img_571.bmp,419,386,164,76.2222746284883
572,28.1889062152,Male,img_572.bmp,130,133,156,68.6005221653107
573,27.5624860771,Male,img_573.bmp,133,132,156,67.0760661172306
574,30.2680555556,Female,img_574.bmp,216,211,159,76.5206712501124
575,20.8947222222,Female,img_575.bmp,182,198,158,52.1615845555001
576,29.7549565605,Female,img_576.bmp,202,194,158,74.2802735576322
577,22.7077300067,Female,img_577.bmp,235,260,160,58.131788817152
578,29.2851414569,Male,img_578.bmp,290,265,160,74.969962129664
579,23.4907551793,Male,img_579.bmp,590,575,171,68.6893172197911
580,41.8090397924,Female,img_580.bmp,100,95,155,100.446218101241
581,31.7748702422,Female,img_581.bmp,59,60,154,75.3572822664015
582,41.5547006943,Male,img_582.bmp,264,279,161,107.713939669695
583,34.2991180334,Male,img_583.bmp,254,250,160,87.805742165504
584,25.6827916352,Female,img_584.bmp,68,75,154,60.9093086420403
585,38.2418981481,Male,img_585.bmp,398,341,163,101.604899189687
586,29.7549565605,Male,img_586.bmp,128,123,156,72.4116622856328
587,25.0568055246,Male,img_587.bmp,115,112,155,60.1989752728515
588,30.1792929293,Female,img_588.bmp,108,103,155,72.5057512626433
589,25.983241506,Female,img_589.bmp,95,95,155,62.424737718165
590,35.3687111111,Male,img_590.bmp,109,102,155,84.9733284444178
591,24.1207111111,Male,img_591.bmp,123,139,156,58.700162559973
592,36.8445945946,Male,img_592.bmp,231,267,160,94.322162162176
593,33.6351351351,Male,img_593.bmp,227,266,160,86.105945945856
594,42.214299118,Male,img_594.bmp,82,64,154,100.115431788249
595,26.1200975793,Male,img_595.bmp,64,60,154,61.9464234190679
596,38.4899821464,Male,img_596.bmp,52,56,153,90.1011992065078
597,32.2144415791,Male,img_597.bmp,78,89,154,76.3997696489936
598,31.9474270439,Male,img_598.bmp,420,404,165,86.9768701270177
599,45.2588549788,Male,img_599.bmp,543,511,169,129.263815704951
600,35.1843261719,Female,img_600.bmp,105,100,155,84.5303436279897
601,26.2595214844,Female,img_601.bmp,100,100,155,63.088500366271
602,30.1285714286,Male,img_602.bmp,108,103,155,72.3838928572115
603,26.5418367347,Male,img_603.bmp,55,49,153,62.1317856122592
604,31.7517089844,Male,img_604.bmp,118,107,155,76.283480835021
605,25.5729980469,Male,img_605.bmp,73,66,154,60.648922168028
606,40.3466483012,Female,img_606.bmp,223,195,158,100.721372819116
607,30.6634527089,Female,img_607.bmp,209,188,158,76.548243342498
608,30.3415274911,Male,img_608.bmp,89,84,154,71.9579665978928
609,25.0647401013,Male,img_609.bmp,97,98,155,60.2180380933732
610,26.1891891892,Male,img_610.bmp,82,79,154,62.1102810811067
611,21.6959459459,Male,img_611.bmp,82,88,154,51.4541054052964
612,40.2341311134,Male,img_612.bmp,56,51,153,94.1840775233581
613,32.9188345473,Male,img_613.bmp,130,129,156,80.1112757543093
614,33.2781065089,Female,img_614.bmp,66,68,154,78.9223573965072
615,25.9569230769,Female,img_615.bmp,69,70,154,61.559438769176
616,48.860770773,Female,img_616.bmp,625,545,170,141.20762753397
617,35.3927378035,Female,img_617.bmp,571,540,170,102.285012252115
618,32.074985122,Male,img_618.bmp,74,74,154,76.0690347153352
619,27.8912914104,Male,img_619.bmp,79,77,154,66.1469867089046
620,68.2029024456,Female,img_620.bmp,53,51,153,159.656174334905
621,36.6519752755,Female,img_621.bmp,77,92,155,88.0563705993887
622,31.5632653061,Male,img_622.bmp,216,187,158,78.794535510148
623,22.237755102,Male,img_623.bmp,197,204,158,55.5143318366328
624,29.6464100346,Male,img_624.bmp,123,106,155,71.2255001081265
625,24.7813581315,Male,img_625.bmp,89,85,154,58.7714689446654
626,49.378251821,Female,img_626.bmp,506,443,166,136.066710717948
627,22.3116545265,Female,img_627.bmp,511,530,169,63.7243164931367
628,39.8326124567,Male,img_628.bmp,156,154,157,98.1834064445198
629,29.9504757785,Male,img_629.bmp,210,198,158,74.7683677334474
630,35.773964497,Female,img_630.bmp,65,61,154,84.8415342010852
631,31.6142011834,Female,img_631.bmp,69,74,154,74.9762395265514
632,29.7566137566,Female,img_632.bmp,91,84,154,70.5707851851526
633,23.9115646259,Female,img_633.bmp,96,102,155,57.4475340137247
634,39.5559210526,Male,img_634.bmp,165,156,157,97.5013898025538
635,29.2105263158,Male,img_635.bmp,215,208,158,72.9211578947631
636,32.074985122,Male,img_636.bmp,140,143,156,78.0576837928992
637,27.8912914104,Male,img_637.bmp,116,125,156,67.8762467763495
638,41.722972973,Male,img_638.bmp,70,64,154,98.9502027027668
639,26.3175675676,Male,img_639.bmp,97,91,155,63.227956081159
640,24.3252595156,Female,img_640.bmp,72,73,154,57.689785467197
641,21.740700692,Female,img_641.bmp,75,74,154,51.5602457611472
642,34.2764497041,Female,img_642.bmp,373,360,164,92.1899391241474
643,28.2863905325,Female,img_643.bmp,351,341,163,75.1541110057993
644,32.3125538638,Female,img_644.bmp,112,110,155,77.6309106577795
645,24.2344153979,Female,img_645.bmp,82,83,154,57.4743395576596
646,43.8494096681,Female,img_646.bmp,329,328,162,115.078390732962
647,36.8021831143,Female,img_647.bmp,330,323,162,96.5836493651689
648,41.7365491651,Male,img_648.bmp,168,168,157,102.876420037055
649,29.6424354866,Male,img_649.bmp,167,164,157,73.0656392309203
650,35.9936,Male,img_650.bmp,104,106,155,86.474624
651,27.4951111111,Male,img_651.bmp,90,93,155,66.0570044444178
652,47.4633487654,Male,img_652.bmp,201,201,158,118.487503857945
653,39.3267746914,Male,img_653.bmp,188,167,157,96.9365669368318
654,30.240933642,Male,img_654.bmp,321,317,162,79.3643062500648
655,24.8165509259,Male,img_655.bmp,252,209,158,61.9520377314168
656,56.5269387755,Male,img_656.bmp,104,98,155,135.805970408139
657,38.3063265306,Male,img_657.bmp,100,96,155,92.0309494897665
658,48.5773645546,Female,img_658.bmp,301,267,160,124.358053259776
659,36.4733700643,Female,img_659.bmp,329,281,161,94.542622543672
660,47.5876923077,Female,img_660.bmp,41,37,153,111.398028923095
661,29.2847337278,Female,img_661.bmp,42,43,153,68.552633183407
662,32.4134542706,Female,img_662.bmp,165,146,156,78.8813823129322
663,24.6200554296,Female,img_663.bmp,134,137,156,59.9153668934746
664,33.891184573,Female,img_664.bmp,71,71,154,80.3763333333268
665,28.2426538108,Female,img_665.bmp,132,123,156,68.7313223139629
666,39.1671428571,Male,img_666.bmp,99,96,155,94.0990607141828
667,21.9078947368,Male,img_667.bmp,194,202,158,54.6908684209475
668,35.6183148808,Male,img_668.bmp,84,75,154,84.4723955713053
669,22.0305873522,Male,img_669.bmp,76,77,154,52.2477409644775
670,40.6694214876,Male,img_670.bmp,711,690,175,124.550103305775
671,33.084251607,Male,img_671.bmp,579,589,171,96.7416601240287
672,40.3466483012,Female,img_672.bmp,326,293,161,104.582547061541
673,25.4990817264,Female,img_673.bmp,225,223,159,64.4642285125119
674,38.211628425,Male,img_674.bmp,180,176,157,94.1878429047825
675,28.8153263533,Male,img_675.bmp,180,167,157,71.0268979282492
676,45.462804999,Male,img_676.bmp,179,136,156,110.638282245566
677,25.8244897959,Male,img_677.bmp,232,240,160,66.110693877504
678,46.1565656566,Male,img_678.bmp,268,295,161,119.642433838473
679,29.5337465565,Male,img_679.bmp,246,240,160,75.60639118464
680,39.5285467128,Male,img_680.bmp,88,80,154,93.7459013840765
681,27.365916955,Male,img_681.bmp,75,79,154,64.901008650478
682,31.0900104058,Female,img_682.bmp,147,158,157,76.6337666492564
683,26.517950052,Female,img_683.bmp,138,153,157,65.3640950831748
684,38.3505256893,Male,img_684.bmp,102,91,155,92.1371379685433
685,23.7075976989,Male,img_685.bmp,250,235,159,59.9351777425891
686,32.3537146614,Male,img_686.bmp,60,50,153,75.7368106508713
687,27.7317554241,Male,img_687.bmp,64,57,153,64.9172662722757
688,60.5199724518,Male,img_688.bmp,323,304,162,158.828615702504
689,38.7327823691,Male,img_689.bmp,291,289,161,100.399245178944
690,61.5644970414,Female,img_690.bmp,159,146,156,149.823359999951
691,46.5893491124,Female,img_691.bmp,124,119,155,111.930911242541
692,43.8494096681,Male,img_692.bmp,148,142,156,106.711923368288
693,23.4907551793,Male,img_693.bmp,192,198,158,58.6423212296045
694,30.1792929293,Female,img_694.bmp,85,84,154,71.5732111111279
695,24.6921487603,Female,img_695.bmp,95,94,155,59.3228873966208
696,33.610887574,Female,img_696.bmp,67,61,154,79.7115809704984
697,26.289704142,Female,img_697.bmp,43,46,153,61.5415684260078
698,38.0082179931,Male,img_698.bmp,95,78,154,90.1402897924359
699,28.8862456747,Male,img_699.bmp,82,83,154,68.5066202421185
700,38.7431111111,Male,img_700.bmp,90,90,155,93.0803244444178
701,34.9937777778,Male,img_701.bmp,117,126,156,85.1608576000541
702,38.5135135135,Male,img_702.bmp,71,63,154,91.3386486486166
703,25.0337837838,Male,img_703.bmp,71,75,154,59.3701216216601
704,42.564453125,Female,img_704.bmp,109,92,155,102.261098632813
705,32.6098632812,Female,img_705.bmp,113,118,155,78.345196533083
706,39.3267746914,Male,img_706.bmp,109,101,155,94.4825761960885
707,30.5121527778,Male,img_707.bmp,130,151,157,75.2094053819992
708,33.610887574,Female,img_708.bmp,46,42,153,78.6797267219766
709,26.289704142,Female,img_709.bmp,45,46,153,61.5415684260078
710,33.7153061224,Male,img_710.bmp,303,279,161,87.3934449998731
711,25.7243385251,Male,img_711.bmp,249,257,160,65.854306624256
